2015-02-27 17:58  40171667   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Explorers_Spanish_FINAL_720p.mp4
2015-02-27 17:58  34238112   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Exploring_US_FINAL_720p.mp4
2016-07-05 18:14  34378846   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Extreme_Geography_FINAL_720p.mp4
2016-07-05 18:14  26653360   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Famous_Arkansans_FINAL_360p.mp4
2015-04-06 23:53  97346292   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Famous_Hispanic_Americans_FINAL_720p.mp4
2016-07-05 18:14  38686206   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Famous_People_Missouri_FINAL_720p.mp4
2016-07-05 18:14  42857624   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Fannie_Lou_Hamer_FINAL_720p.mp4
2016-07-05 18:14  36690156   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Fidel_Castro_FINAL_720p.mp4
2015-12-17 18:54  41030790   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Finland_FINAL_360p.mp4
2016-07-05 18:15  26920982   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Finland_FINAL_360p001.mp4
2015-12-17 19:07  40291840   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Finland_Helsinki_FINAL_360p.mp4
2016-07-05 18:15  26420414   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Finland_Helsinki_FINAL_360p001.mp4
2016-09-29 16:57  19611690   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_First_Powered_Flight_FINAL_360p_SPA.mp4
2016-07-05 18:15  97585126   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_First_Powered_Flight_FINAL_720p.mp4
2016-07-05 18:15  61659775   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Five_Fabulous_FINAL_720p.mp4
2016-07-05 18:15  25918664   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Florida_Migrants_FINAL_720p.mp4
2016-07-05 18:15  24415449   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Florida_Under_British_Rule_FINAL_720p.mp4
2016-07-05 18:16  44663942   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Francis_Marion_FINAL_720p.mp4
2016-01-26 21:42  57956019   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Friendly_Revolutions_Build_America_into_a_Giant_FINAL_360p.mp4
2016-07-05 18:17 141629447   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Friendly_Revolutions_Build_America_into_a_Giant_FINAL_360p001.mp4
2016-07-05 18:17  60013213   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_From_Radical_Reconstruction_to_the_New_South_FINAL_360p.mp4
2016-07-05 18:17  35633313   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Frozen_Flamingos_FINAL_720p.mp4
2016-08-01 16:03  18415105   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Fur_On_The_Frontier_FINAL_360p_SPA.mp4
2016-07-05 18:17  46228607   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Fur_On_The_Frontier_FINAL_720p.mp4
2016-07-05 18:18  36951738   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Future_Famous_Floridians_FINAL_720p.mp4
2016-07-05 18:18  31396600   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Garbage_Island_FINAL_720p.mp4
2016-07-05 18:18  23066494   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Geocaching_FINAL_720p.mp4
2015-04-06 23:53  76589210   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Geology_Florida_FINAL_720p.mp4
2016-07-05 18:18  27284070   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_George_Catlin_FINAL_720p.mp4
2016-08-26 16:52   7556147   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_German_V2_Rocket_FINAL_360p_SPA.mp4
2016-07-05 18:19  27411728   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_German_V2_Rocket_FINAL_720p.mp4
